pais,iso3c,departamento,fecha_fallecimiento,n,n_acum
Peru,PER,LIMA,2021-07-15,36,126073
Peru,PER,LIMA,2021-07-16,29,126102
Peru,PER,LIMA,2021-07-17,33,126135
Peru,PER,LIMA,2021-07-18,24,126159
Peru,PER,LIMA,2021-07-19,26,126185
Peru,PER,LIMA,2021-07-20,24,126209
Peru,PER,LIMA,2021-07-21,28,126237
Peru,PER,LIMA,2021-07-22,27,126264
Peru,PER,LIMA,2021-07-23,24,126288
Peru,PER,LIMA,2021-07-24,34,126322
Peru,PER,LIMA,2021-07-25,27,126349
Peru,PER,LIMA,2021-07-26,22,126371
Peru,PER,LIMA,2021-07-27,25,126396
Peru,PER,LIMA,2021-07-28,23,126419
Peru,PER,LIMA,2021-07-29,17,126436
Peru,PER,LIMA,2021-07-30,21,126457
Peru,PER,LIMA,2021-07-31,28,126485
Peru,PER,LIMA,2021-08-01,22,126507
Peru,PER,LIMA,2021-08-02,22,126529
Peru,PER,LIMA,2021-08-03,21,126550
Peru,PER,LIMA,2021-08-04,12,126562
Peru,PER,LIMA,2021-08-05,15,126577
Peru,PER,LIMA,2021-08-06,20,126597
Peru,PER,LIMA,2021-08-07,15,126612
Peru,PER,LIMA,2021-08-08,25,126637
Peru,PER,LIMA,2021-08-09,11,126648
Peru,PER,LIMA,2021-08-10,22,126670
Peru,PER,LIMA,2021-08-11,19,126689
Peru,PER,LIMA,2021-08-12,17,126706
Peru,PER,LIMA,2021-08-13,20,126726
Peru,PER,LIMA,2021-08-14,20,126746
Peru,PER,LIMA,2021-08-15,28,126774
Peru,PER,LIMA,2021-08-16,17,126791
Peru,PER,LIMA,2021-08-17,19,126810
Peru,PER,LIMA,2021-08-18,16,126826
Peru,PER,LIMA,2021-08-19,17,126843
Peru,PER,LIMA,2021-08-20,14,126857
Peru,PER,LIMA,2021-08-21,16,126873
Peru,PER,LIMA,2021-08-22,12,126885
Peru,PER,LIMA,2021-08-23,13,126898
Peru,PER,LIMA,2021-08-24,17,126915
Peru,PER,LIMA,2021-08-25,14,126929
Peru,PER,LIMA,2021-08-26,17,126946
Peru,PER,LIMA,2021-08-27,13,126959
Peru,PER,LIMA,2021-08-28,13,126972
Peru,PER,LIMA,2021-08-29,21,126993
Peru,PER,LIMA,2021-08-30,5,126998
Peru,PER,LIMA,2021-08-31,13,127011
Peru,PER,LIMA,2021-09-01,20,127031
Peru,PER,LIMA,2021-09-02,15,127046
Peru,PER,LIMA,2021-09-03,8,127054
Peru,PER,LIMA,2021-09-04,13,127067
Peru,PER,LIMA,2021-09-05,19,127086
Peru,PER,LIMA,2021-09-06,8,127094
Peru,PER,LIMA,2021-09-07,6,127100
Peru,PER,LIMA,2021-09-08,12,127112
Peru,PER,LIMA,2021-09-09,13,127125
Peru,PER,LIMA,2021-09-10,16,127141
Peru,PER,LIMA,2021-09-11,10,127151
Peru,PER,LIMA,2021-09-12,10,127161
Peru,PER,LIMA,2021-09-13,12,127173
Peru,PER,LIMA,2021-09-14,14,127187
Peru,PER,LIMA,2021-09-15,12,127199
Peru,PER,LIMA,2021-09-16,15,127214
Peru,PER,LIMA,2021-09-17,11,127225
Peru,PER,LIMA,2021-09-18,13,127238
Peru,PER,LIMA,2021-09-19,11,127249
Peru,PER,LIMA,2021-09-20,9,127258
Peru,PER,LIMA,2021-09-21,10,127268
Peru,PER,LIMA,2021-09-22,10,127278
Peru,PER,LIMA,2021-09-23,10,127288
Peru,PER,LIMA,2021-09-24,12,127300
Peru,PER,LIMA,2021-09-25,7,127307
Peru,PER,LIMA,2021-09-26,11,127318
Peru,PER,LIMA,2021-09-27,9,127327
Peru,PER,LIMA,2021-09-28,16,127343
Peru,PER,LIMA,2021-09-29,9,127352
Peru,PER,LIMA,2021-09-30,12,127364
Peru,PER,LIMA,2021-10-01,14,127378
Peru,PER,LIMA,2021-10-02,6,127384
Peru,PER,LIMA,2021-10-03,12,127396
Peru,PER,LIMA,2021-10-04,14,127410
Peru,PER,LIMA,2021-10-05,15,127425
Peru,PER,LIMA,2021-10-06,19,127444
Peru,PER,LIMA,2021-10-07,16,127460
Peru,PER,LIMA,2021-10-08,12,127472
Peru,PER,LIMA,2021-10-09,10,127482
Peru,PER,LIMA,2021-10-10,11,127493
Peru,PER,LIMA,2021-10-11,14,127507
Peru,PER,LIMA,2021-10-12,5,127512
Peru,PER,LIMA,2021-10-13,10,127522
Peru,PER,LIMA,2021-10-14,10,127532
Peru,PER,LIMA,2021-10-15,10,127542
Peru,PER,LIMA,2021-10-16,20,127562
Peru,PER,LIMA,2021-10-17,11,127573
Peru,PER,LIMA,2021-10-18,16,127589
Peru,PER,LIMA,2021-10-19,9,127598
Peru,PER,LIMA,2021-10-20,15,127613
Peru,PER,LIMA,2021-10-21,11,127624
Peru,PER,LIMA,2021-10-22,18,127642
Peru,PER,LIMA,2021-10-23,10,127652
Peru,PER,LIMA,2021-10-24,15,127667
Peru,PER,LIMA,2021-10-25,15,127682
Peru,PER,LIMA,2021-10-26,13,127695
Peru,PER,LIMA,2021-10-27,7,127702
Peru,PER,LIMA,2021-10-28,6,127708
Peru,PER,LIMA,2021-10-29,11,127719
Peru,PER,LIMA,2021-10-30,11,127730
Peru,PER,LIMA,2021-10-31,22,127752
Peru,PER,LIMA,2021-11-01,13,127765
Peru,PER,LIMA,2021-11-02,12,127777
Peru,PER,LIMA,2021-11-03,15,127792
Peru,PER,LIMA,2021-11-04,5,127797
Peru,PER,LIMA,2021-11-05,14,127811
Peru,PER,LIMA,2021-11-06,11,127822
Peru,PER,LIMA,2021-11-07,13,127835
Peru,PER,LIMA,2021-11-08,12,127847
Peru,PER,LIMA,2021-11-09,9,127856
Peru,PER,LIMA,2021-11-10,12,127868
Peru,PER,LIMA,2021-11-11,9,127877
Peru,PER,LIMA,2021-11-12,11,127888
Peru,PER,LIMA,2021-11-13,11,127899
Peru,PER,LIMA,2021-11-14,16,127915
Peru,PER,LIMA,2021-11-15,13,127928
Peru,PER,LIMA,2021-11-16,8,127936
Peru,PER,LIMA,2021-11-17,18,127954
Peru,PER,LIMA,2021-11-18,15,127969
Peru,PER,LIMA,2021-11-19,7,127976
Peru,PER,LIMA,2021-11-20,13,127989
Peru,PER,LIMA,2021-11-21,17,128006
Peru,PER,LIMA,2021-11-22,16,128022
Peru,PER,LIMA,2021-11-23,18,128040
Peru,PER,LIMA,2021-11-24,10,128050
Peru,PER,LIMA,2021-11-25,23,128073
Peru,PER,LIMA,2021-11-26,15,128088
Peru,PER,LIMA,2021-11-27,19,128107
Peru,PER,LIMA,2021-11-28,7,128114
Peru,PER,LIMA,2021-11-29,17,128131
Peru,PER,LIMA,2021-11-30,15,128146
Peru,PER,LIMA,2021-12-01,22,128168
Peru,PER,LIMA,2021-12-02,11,128179
Peru,PER,LIMA,2021-12-03,15,128194
Peru,PER,LIMA,2021-12-04,17,128211
Peru,PER,LIMA,2021-12-05,16,128227
Peru,PER,LIMA,2021-12-06,9,128236
Peru,PER,LIMA,2021-12-07,15,128251
Peru,PER,LIMA,2021-12-08,17,128268
Peru,PER,LIMA,2021-12-09,13,128281
Peru,PER,LIMA,2021-12-10,19,128300
Peru,PER,LIMA,2021-12-11,11,128311
Peru,PER,LIMA,2021-12-12,14,128325
Peru,PER,LIMA,2021-12-13,16,128341
Peru,PER,LIMA,2021-12-14,17,128358
Peru,PER,LIMA,2021-12-15,16,128374
Peru,PER,LIMA,2021-12-16,19,128393
Peru,PER,LIMA,2021-12-17,17,128410
Peru,PER,LIMA,2021-12-18,15,128425
Peru,PER,LIMA,2021-12-19,9,128434
Peru,PER,LIMA,2021-12-20,18,128452
Peru,PER,LIMA,2021-12-21,13,128465
Peru,PER,LIMA,2021-12-22,18,128483
Peru,PER,LIMA,2021-12-23,11,128494
Peru,PER,LIMA,2021-12-24,9,128503
Peru,PER,LIMA,2021-12-25,17,128520
Peru,PER,LIMA,2021-12-26,16,128536
Peru,PER,LIMA,2021-12-27,10,128546
Peru,PER,LIMA,2021-12-28,22,128568
Peru,PER,LIMA,2021-12-29,18,128586
Peru,PER,LIMA,2021-12-30,21,128607
Peru,PER,LIMA,2021-12-31,18,128625
Peru,PER,LIMA,2022-01-01,15,128640
Peru,PER,LIMA,2022-01-02,15,128655
Peru,PER,LIMA,2022-01-03,22,128677
Peru,PER,LIMA,2022-01-04,13,128690
Peru,PER,LIMA,2022-01-05,20,128710
Peru,PER,LIMA,2022-01-06,14,128724
Peru,PER,LIMA,2022-01-07,21,128745
Peru,PER,LIMA,2022-01-08,18,128763
Peru,PER,LIMA,2022-01-09,22,128785
Peru,PER,LIMA,2022-01-10,25,128810
Peru,PER,LIMA,2022-01-11,29,128839
Peru,PER,LIMA,2022-01-12,37,128876
Peru,PER,LIMA,2022-01-13,32,128908
Peru,PER,LIMA,2022-01-14,46,128954
Peru,PER,LIMA,2022-01-15,51,129005
Peru,PER,LIMA,2022-01-16,47,129052
Peru,PER,LIMA,2022-01-17,52,129104
Peru,PER,LIMA,2022-01-18,59,129163
Peru,PER,LIMA,2022-01-19,68,129231
Peru,PER,LIMA,2022-01-20,84,129315
Peru,PER,LIMA,2022-01-21,63,129378
Peru,PER,LIMA,2022-01-22,66,129444
Peru,PER,LIMA,2022-01-23,81,129525
Peru,PER,LIMA,2022-01-24,78,129603
Peru,PER,LIMA,2022-01-25,82,129685
Peru,PER,LIMA,2022-01-26,77,129762
Peru,PER,LIMA,2022-01-27,82,129844
Peru,PER,LIMA,2022-01-28,79,129923
Peru,PER,LIMA,2022-01-29,76,129999
Peru,PER,LIMA,2022-01-30,78,130077
Peru,PER,LIMA,2022-01-31,77,130154
Peru,PER,LIMA,2022-02-01,71,130225
Peru,PER,LIMA,2022-02-02,68,130293
Peru,PER,LIMA,2022-02-03,64,130357
Peru,PER,LIMA,2022-02-04,63,130420
Peru,PER,LIMA,2022-02-05,61,130481
Peru,PER,LIMA,2022-02-06,61,130542
Peru,PER,LIMA,2022-02-07,74,130616
Peru,PER,LIMA,2022-02-08,72,130688
Peru,PER,LIMA,2022-02-09,53,130741
Peru,PER,LIMA,2022-02-10,44,130785
Peru,PER,LIMA,2022-02-11,55,130840
Peru,PER,LIMA,2022-02-12,46,130886
Peru,PER,LIMA,2022-02-13,34,130920
Peru,PER,LIMA,2022-02-14,38,130958
Peru,PER,LIMA,2022-02-15,38,130996
Peru,PER,LIMA,2022-02-16,28,131024
Peru,PER,LIMA,2022-02-17,42,131066
Peru,PER,LIMA,2022-02-18,15,131081
Peru,PER,LORETO,2020-03-07,1,1
Peru,PER,LORETO,2020-03-08,1,1
Peru,PER,LORETO,2020-03-09,1,1
Peru,PER,LORETO,2020-03-10,1,1
Peru,PER,LORETO,2020-03-11,1,1
Peru,PER,LORETO,2020-03-12,1,1
Peru,PER,LORETO,2020-03-13,1,1
Peru,PER,LORETO,2020-03-14,2,3
Peru,PER,LORETO,2020-03-15,2,3
Peru,PER,LORETO,2020-03-16,2,3
Peru,PER,LORETO,2020-03-17,2,5
Peru,PER,LORETO,2020-03-18,2,7
Peru,PER,LORETO,2020-03-19,2,7
Peru,PER,LORETO,2020-03-20,2,9
Peru,PER,LORETO,2020-03-21,2,9
Peru,PER,LORETO,2020-03-22,2,11
Peru,PER,LORETO,2020-03-23,2,11
Peru,PER,LORETO,2020-03-24,4,15
Peru,PER,LORETO,2020-03-25,4,19
Peru,PER,LORETO,2020-03-26,4,19
Peru,PER,LORETO,2020-03-27,2,21
Peru,PER,LORETO,2020-03-28,2,21
Peru,PER,LORETO,2020-03-29,6,27
Peru,PER,LORETO,2020-03-30,4,31
Peru,PER,LORETO,2020-03-31,2,33
Peru,PER,LORETO,2020-04-01,2,35
Peru,PER,LORETO,2020-04-02,2,37
Peru,PER,LORETO,2020-04-03,2,39
Peru,PER,LORETO,2020-04-04,2,39
Peru,PER,LORETO,2020-04-05,7,46
Peru,PER,LORETO,2020-04-06,2,48
Peru,PER,LORETO,2020-04-07,2,50
Peru,PER,LORETO,2020-04-08,4,54
Peru,PER,LORETO,2020-04-09,4,58
Peru,PER,LORETO,2020-04-10,14,72
Peru,PER,LORETO,2020-04-11,4,76
Peru,PER,LORETO,2020-04-12,10,86
Peru,PER,LORETO,2020-04-13,10,86
Peru,PER,LORETO,2020-04-14,9,95
Peru,PER,LORETO,2020-04-15,8,103
Peru,PER,LORETO,2020-04-16,5,108
Peru,PER,LORETO,2020-04-17,13,121
Peru,PER,LORETO,2020-04-18,17,138
Peru,PER,LORETO,2020-04-19,17,155
Peru,PER,LORETO,2020-04-20,18,173
Peru,PER,LORETO,2020-04-21,37,210
Peru,PER,LORETO,2020-04-22,49,259
Peru,PER,LORETO,2020-04-23,57,316
Peru,PER,LORETO,2020-04-24,74,390
Peru,PER,LORETO,2020-04-25,81,471
Peru,PER,LORETO,2020-04-26,75,546
Peru,PER,LORETO,2020-04-27,77,623
Peru,PER,LORETO,2020-04-28,111,734
Peru,PER,LORETO,2020-04-29,96,830
Peru,PER,LORETO,2020-04-30,110,940
Peru,PER,LORETO,2020-05-01,97,1037
Peru,PER,LORETO,2020-05-02,122,1159
Peru,PER,LORETO,2020-05-03,149,1308
Peru,PER,LORETO,2020-05-04,151,1459
Peru,PER,LORETO,2020-05-05,184,1643
Peru,PER,LORETO,2020-05-06,163,1806
Peru,PER,LORETO,2020-05-07,107,1913
Peru,PER,LORETO,2020-05-08,170,2083
Peru,PER,LORETO,2020-05-09,126,2209
Peru,PER,LORETO,2020-05-10,129,2338
Peru,PER,LORETO,2020-05-11,134,2472
Peru,PER,LORETO,2020-05-12,104,2576
Peru,PER,LORETO,2020-05-13,96,2672
Peru,PER,LORETO,2020-05-14,93,2765
Peru,PER,LORETO,2020-05-15,93,2858
Peru,PER,LORETO,2020-05-16,76,2934
Peru,PER,LORETO,2020-05-17,80,3014
Peru,PER,LORETO,2020-05-18,90,3104
Peru,PER,LORETO,2020-05-19,63,3167
Peru,PER,LORETO,2020-05-20,43,3210
Peru,PER,LORETO,2020-05-21,62,3272
Peru,PER,LORETO,2020-05-22,64,3336
Peru,PER,LORETO,2020-05-23,58,3394
Peru,PER,LORETO,2020-05-24,45,3439
Peru,PER,LORETO,2020-05-25,58,3497
Peru,PER,LORETO,2020-05-26,42,3539
Peru,PER,LORETO,2020-05-27,36,3575
Peru,PER,LORETO,2020-05-28,48,3623
Peru,PER,LORETO,2020-05-29,37,3660
Peru,PER,LORETO,2020-05-30,37,3697
Peru,PER,LORETO,2020-05-31,36,3733
Peru,PER,LORETO,2020-06-01,54,3787
Peru,PER,LORETO,2020-06-02,18,3805
Peru,PER,LORETO,2020-06-03,20,3825
Peru,PER,LORETO,2020-06-04,38,3863
Peru,PER,LORETO,2020-06-05,45,3908
Peru,PER,LORETO,2020-06-06,24,3932
Peru,PER,LORETO,2020-06-07,21,3953
Peru,PER,LORETO,2020-06-08,46,3999
Peru,PER,LORETO,2020-06-09,43,4042
Peru,PER,LORETO,2020-06-10,40,4082
Peru,PER,LORETO,2020-06-11,27,4109
Peru,PER,LORETO,2020-06-12,34,4143
Peru,PER,LORETO,2020-06-13,18,4161
Peru,PER,LORETO,2020-06-14,26,4187
Peru,PER,LORETO,2020-06-15,26,4213
Peru,PER,LORETO,2020-06-16,22,4235
Peru,PER,LORETO,2020-06-17,29,4264
Peru,PER,LORETO,2020-06-18,31,4295
Peru,PER,LORETO,2020-06-19,19,4314
Peru,PER,LORETO,2020-06-20,16,4330
Peru,PER,LORETO,2020-06-21,12,4342
Peru,PER,LORETO,2020-06-22,21,4363
Peru,PER,LORETO,2020-06-23,14,4377
Peru,PER,LORETO,2020-06-24,16,4393
Peru,PER,LORETO,2020-06-25,14,4407
Peru,PER,LORETO,2020-06-26,21,4428
Peru,PER,LORETO,2020-06-27,27,4455
Peru,PER,LORETO,2020-06-28,22,4477
Peru,PER,LORETO,2020-06-29,12,4489
Peru,PER,LORETO,2020-06-30,12,4501
Peru,PER,LORETO,2020-07-01,9,4510
Peru,PER,LORETO,2020-07-02,18,4528
Peru,PER,LORETO,2020-07-03,8,4536
Peru,PER,LORETO,2020-07-04,18,4554
Peru,PER,LORETO,2020-07-05,12,4566
Peru,PER,LORETO,2020-07-06,22,4588
Peru,PER,LORETO,2020-07-07,14,4602
Peru,PER,LORETO,2020-07-08,10,4612
Peru,PER,LORETO,2020-07-09,14,4626
Peru,PER,LORETO,2020-07-10,17,4643
Peru,PER,LORETO,2020-07-11,14,4657
Peru,PER,LORETO,2020-07-12,3,4660
Peru,PER,LORETO,2020-07-13,6,4666
Peru,PER,LORETO,2020-07-14,16,4682
Peru,PER,LORETO,2020-07-15,9,4691
Peru,PER,LORETO,2020-07-16,6,4697
Peru,PER,LORETO,2020-07-17,25,4722
Peru,PER,LORETO,2020-07-18,11,4733
Peru,PER,LORETO,2020-07-19,7,4740
Peru,PER,LORETO,2020-07-20,16,4756
Peru,PER,LORETO,2020-07-21,9,4765
Peru,PER,LORETO,2020-07-22,10,4775
Peru,PER,LORETO,2020-07-23,10,4785
Peru,PER,LORETO,2020-07-24,7,4792
Peru,PER,LORETO,2020-07-25,6,4798
Peru,PER,LORETO,2020-07-26,13,4811
Peru,PER,LORETO,2020-07-27,9,4820
Peru,PER,LORETO,2020-07-28,7,4827
Peru,PER,LORETO,2020-07-29,5,4832
Peru,PER,LORETO,2020-07-30,11,4843
Peru,PER,LORETO,2020-07-31,6,4849
Peru,PER,LORETO,2020-08-01,13,4862
Peru,PER,LORETO,2020-08-02,15,4877
Peru,PER,LORETO,2020-08-03,14,4891
Peru,PER,LORETO,2020-08-04,8,4899
Peru,PER,LORETO,2020-08-05,8,4907
Peru,PER,LORETO,2020-08-06,18,4925
Peru,PER,LORETO,2020-08-07,7,4932
Peru,PER,LORETO,2020-08-08,8,4940
Peru,PER,LORETO,2020-08-09,7,4947
Peru,PER,LORETO,2020-08-10,6,4953
Peru,PER,LORETO,2020-08-11,6,4959
Peru,PER,LORETO,2020-08-12,2,4961
Peru,PER,LORETO,2020-08-13,8,4969
Peru,PER,LORETO,2020-08-14,10,4979
Peru,PER,LORETO,2020-08-15,2,4981
Peru,PER,LORETO,2020-08-16,10,4991
Peru,PER,LORETO,2020-08-17,8,4999
Peru,PER,LORETO,2020-08-18,4,5003
Peru,PER,LORETO,2020-08-19,7,5010
Peru,PER,LORETO,2020-08-20,2,5012
Peru,PER,LORETO,2020-08-21,8,5020
Peru,PER,LORETO,2020-08-22,3,5023
Peru,PER,LORETO,2020-08-23,11,5034
Peru,PER,LORETO,2020-08-24,6,5040
Peru,PER,LORETO,2020-08-25,7,5047
Peru,PER,LORETO,2020-08-26,5,5052
Peru,PER,LORETO,2020-08-27,10,5062
Peru,PER,LORETO,2020-08-28,5,5067
Peru,PER,LORETO,2020-08-29,4,5071
Peru,PER,LORETO,2020-08-30,3,5074
Peru,PER,LORETO,2020-08-31,3,5077
Peru,PER,LORETO,2020-09-01,3,5077
Peru,PER,LORETO,2020-09-02,4,5081
Peru,PER,LORETO,2020-09-03,2,5083
Peru,PER,LORETO,2020-09-04,4,5087
Peru,PER,LORETO,2020-09-05,3,5090
Peru,PER,LORETO,2020-09-06,7,5097
Peru,PER,LORETO,2020-09-07,3,5100
Peru,PER,LORETO,2020-09-08,3,5103
Peru,PER,LORETO,2020-09-09,3,5106
Peru,PER,LORETO,2020-09-10,4,5110
Peru,PER,LORETO,2020-09-11,3,5113
Peru,PER,LORETO,2020-09-12,3,5116
Peru,PER,LORETO,2020-09-13,3,5116
Peru,PER,LORETO,2020-09-14,2,5118
Peru,PER,LORETO,2020-09-15,3,5121
Peru,PER,LORETO,2020-09-16,3,5121
Peru,PER,LORETO,2020-09-17,4,5125
Peru,PER,LORETO,2020-09-18,4,5129
Peru,PER,LORETO,2020-09-19,2,5131
Peru,PER,LORETO,2020-09-20,2,5131
Peru,PER,LORETO,2020-09-21,6,5137
Peru,PER,LORETO,2020-09-22,6,5137
Peru,PER,LORETO,2020-09-23,2,5139
Peru,PER,LORETO,2020-09-24,2,5141
Peru,PER,LORETO,2020-09-25,2,5141
Peru,PER,LORETO,2020-09-26,3,5144
Peru,PER,LORETO,2020-09-27,3,5144
Peru,PER,LORETO,2020-09-28,3,5144
Peru,PER,LORETO,2020-09-29,2,5146
Peru,PER,LORETO,2020-09-30,2,5146
Peru,PER,LORETO,2020-10-01,1,5147
Peru,PER,LORETO,2020-10-02,1,5148
Peru,PER,LORETO,2020-10-03,1,5148
Peru,PER,LORETO,2020-10-04,1,5148
Peru,PER,LORETO,2020-10-05,3,5151
Peru,PER,LORETO,2020-10-06,7,5158
Peru,PER,LORETO,2020-10-07,3,5161
Peru,PER,LORETO,2020-10-08,1,5162
Peru,PER,LORETO,2020-10-09,3,5165
Peru,PER,LORETO,2020-10-10,3,5165
Peru,PER,LORETO,2020-10-11,3,5168
Peru,PER,LORETO,2020-10-12,3,5171
Peru,PER,LORETO,2020-10-13,3,5171
Peru,PER,LORETO,2020-10-14,5,5176
Peru,PER,LORETO,2020-10-15,3,5179
Peru,PER,LORETO,2020-10-16,3,5182
Peru,PER,LORETO,2020-10-17,1,5183
Peru,PER,LORETO,2020-10-18,2,5185
Peru,PER,LORETO,2020-10-19,10,5195
Peru,PER,LORETO,2020-10-20,2,5197
Peru,PER,LORETO,2020-10-21,3,5200
Peru,PER,LORETO,2020-10-22,3,5203
Peru,PER,LORETO,2020-10-23,1,5204
Peru,PER,LORETO,2020-10-24,4,5208
Peru,PER,LORETO,2020-10-25,2,5210
Peru,PER,LORETO,2020-10-26,2,5210
Peru,PER,LORETO,2020-10-27,2,5210
Peru,PER,LORETO,2020-10-28,2,5210
Peru,PER,LORETO,2020-10-29,2,5210
Peru,PER,LORETO,2020-10-30,2,5212
Peru,PER,LORETO,2020-10-31,2,5212
Peru,PER,LORETO,2020-11-01,1,5213
Peru,PER,LORETO,2020-11-02,1,5214
Peru,PER,LORETO,2020-11-03,1,5214
Peru,PER,LORETO,2020-11-04,1,5214
Peru,PER,LORETO,2020-11-05,4,5218
Peru,PER,LORETO,2020-11-06,3,5221
Peru,PER,LORETO,2020-11-07,2,5223
Peru,PER,LORETO,2020-11-08,4,5227
Peru,PER,LORETO,2020-11-09,4,5227
Peru,PER,LORETO,2020-11-10,3,5230
Peru,PER,LORETO,2020-11-11,2,5232
Peru,PER,LORETO,2020-11-12,2,5232
Peru,PER,LORETO,2020-11-13,2,5234
Peru,PER,LORETO,2020-11-14,2,5236
Peru,PER,LORETO,2020-11-15,2,5236
Peru,PER,LORETO,2020-11-16,1,5237
Peru,PER,LORETO,2020-11-17,1,5238
Peru,PER,LORETO,2020-11-18,1,5239
Peru,PER,LORETO,2020-11-19,2,5241
Peru,PER,LORETO,2020-11-20,3,5244
Peru,PER,LORETO,2020-11-21,1,5245
Peru,PER,LORETO,2020-11-22,1,5246
Peru,PER,LORETO,2020-11-23,1,5246
Peru,PER,LORETO,2020-11-24,3,5249
Peru,PER,LORETO,2020-11-25,1,5250
Peru,PER,LORETO,2020-11-26,2,5252
Peru,PER,LORETO,2020-11-27,2,5252
Peru,PER,LORETO,2020-11-28,2,5252
Peru,PER,LORETO,2020-11-29,2,5252
Peru,PER,LORETO,2020-11-30,3,5255
Peru,PER,LORETO,2020-12-01,3,5255
Peru,PER,LORETO,2020-12-02,3,5255
Peru,PER,LORETO,2020-12-03,3,5258
Peru,PER,LORETO,2020-12-04,3,5258
Peru,PER,LORETO,2020-12-05,3,5258
Peru,PER,LORETO,2020-12-06,2,5260
Peru,PER,LORETO,2020-12-07,1,5261
Peru,PER,LORETO,2020-12-08,1,5261
Peru,PER,LORETO,2020-12-09,3,5264
Peru,PER,LORETO,2020-12-10,3,5264
Peru,PER,LORETO,2020-12-11,3,5264
Peru,PER,LORETO,2020-12-12,1,5265
Peru,PER,LORETO,2020-12-13,1,5266
Peru,PER,LORETO,2020-12-14,1,5267
Peru,PER,LORETO,2020-12-15,1,5267
Peru,PER,LORETO,2020-12-16,1,5268
Peru,PER,LORETO,2020-12-17,1,5269
Peru,PER,LORETO,2020-12-18,2,5271
Peru,PER,LORETO,2020-12-19,2,5271
Peru,PER,LORETO,2020-12-20,1,5272
Peru,PER,LORETO,2020-12-21,1,5272
Peru,PER,LORETO,2020-12-22,1,5272
Peru,PER,LORETO,2020-12-23,1,5273
Peru,PER,LORETO,2020-12-24,1,5273
Peru,PER,LORETO,2020-12-25,1,5274
Peru,PER,LORETO,2020-12-26,1,5275
Peru,PER,LORETO,2020-12-27,1,5276
Peru,PER,LORETO,2020-12-28,3,5279
Peru,PER,LORETO,2020-12-29,1,5280
Peru,PER,LORETO,2020-12-30,1,5280
Peru,PER,LORETO,2020-12-31,4,5284
Peru,PER,LORETO,2021-01-01,4,5284
Peru,PER,LORETO,2021-01-02,2,5286
Peru,PER,LORETO,2021-01-03,2,5286
Peru,PER,LORETO,2021-01-04,2,5286
Peru,PER,LORETO,2021-01-05,2,5286
Peru,PER,LORETO,2021-01-06,2,5288
Peru,PER,LORETO,2021-01-07,5,5293
Peru,PER,LORETO,2021-01-08,5,5293
Peru,PER,LORETO,2021-01-09,5,5293
Peru,PER,LORETO,2021-01-10,5,5298
Peru,PER,LORETO,2021-01-11,3,5301
Peru,PER,LORETO,2021-01-12,3,5304
Peru,PER,LORETO,2021-01-13,3,5304
Peru,PER,LORETO,2021-01-14,1,5305
Peru,PER,LORETO,2021-01-15,6,5311
Peru,PER,LORETO,2021-01-16,2,5313
Peru,PER,LORETO,2021-01-17,5,5318
Peru,PER,LORETO,2021-01-18,5,5323
Peru,PER,LORETO,2021-01-19,4,5327
Peru,PER,LORETO,2021-01-20,4,5331
Peru,PER,LORETO,2021-01-21,6,5337
Peru,PER,LORETO,2021-01-22,6,5337
Peru,PER,LORETO,2021-01-23,5,5342
Peru,PER,LORETO,2021-01-24,8,5350
Peru,PER,LORETO,2021-01-25,15,5365
Peru,PER,LORETO,2021-01-26,7,5372
Peru,PER,LORETO,2021-01-27,10,5382
Peru,PER,LORETO,2021-01-28,9,5391
Peru,PER,LORETO,2021-01-29,16,5407
Peru,PER,LORETO,2021-01-30,11,5418
Peru,PER,LORETO,2021-01-31,12,5430
Peru,PER,LORETO,2021-02-01,28,5458
Peru,PER,LORETO,2021-02-02,10,5468
Peru,PER,LORETO,2021-02-03,14,5482
Peru,PER,LORETO,2021-02-04,16,5498
Peru,PER,LORETO,2021-02-05,25,5523
Peru,PER,LORETO,2021-02-06,16,5539
Peru,PER,LORETO,2021-02-07,15,5554
Peru,PER,LORETO,2021-02-08,24,5578
Peru,PER,LORETO,2021-02-09,20,5598
Peru,PER,LORETO,2021-02-10,21,5619
Peru,PER,LORETO,2021-02-11,32,5651
Peru,PER,LORETO,2021-02-12,34,5685
Peru,PER,LORETO,2021-02-13,30,5715
Peru,PER,LORETO,2021-02-14,28,5743
Peru,PER,LORETO,2021-02-15,43,5786
Peru,PER,LORETO,2021-02-16,33,5819
Peru,PER,LORETO,2021-02-17,35,5854
Peru,PER,LORETO,2021-02-18,23,5877
Peru,PER,LORETO,2021-02-19,36,5913
Peru,PER,LORETO,2021-02-20,45,5958
Peru,PER,LORETO,2021-02-21,42,6000
Peru,PER,LORETO,2021-02-22,23,6023
Peru,PER,LORETO,2021-02-23,38,6061
Peru,PER,LORETO,2021-02-24,43,6104
Peru,PER,LORETO,2021-02-25,18,6122
Peru,PER,LORETO,2021-02-26,22,6144
Peru,PER,LORETO,2021-02-27,36,6180
Peru,PER,LORETO,2021-02-28,34,6214
Peru,PER,LORETO,2021-03-01,29,6243
Peru,PER,LORETO,2021-03-02,29,6272
Peru,PER,LORETO,2021-03-03,23,6295
Peru,PER,LORETO,2021-03-04,27,6322
Peru,PER,LORETO,2021-03-05,32,6354
Peru,PER,LORETO,2021-03-06,15,6369
